    z           x_e           tau
34.42  6.104425E-20  6.538705E-02
34.43  5.959756E-20  6.538705E-02
34.44  5.818489E-20  6.538705E-02
34.45  5.680547E-20  6.538705E-02
34.46  5.545850E-20  6.538705E-02
34.47  5.414324E-20  6.538705E-02
34.48  5.285894E-20  6.538705E-02
34.49  5.160488E-20  6.538705E-02
34.50  5.038035E-20  6.538705E-02
34.51  4.918466E-20  6.538705E-02
34.52  4.801715E-20  6.538705E-02
34.53  4.687714E-20  6.538705E-02
34.54  4.576399E-20  6.538705E-02
34.55  4.467709E-20  6.538705E-02
34.56  4.361581E-20  6.538705E-02
34.57  4.257955E-20  6.538705E-02
34.58  4.156774E-20  6.538705E-02
34.59  4.057979E-20  6.538705E-02
34.60  3.961515E-20  6.538705E-02
34.61  3.867327E-20  6.538705E-02
34.62  3.775362E-20  6.538705E-02
34.63  3.685568E-20  6.538705E-02
34.64  3.597894E-20  6.538705E-02
34.65  3.512291E-20  6.538705E-02
34.66  3.428709E-20  6.538705E-02
34.67  3.347102E-20  6.538705E-02
34.68  3.267422E-20  6.538705E-02
34.69  3.189626E-20  6.538705E-02
34.70  3.113669E-20  6.538705E-02
34.71  3.039507E-20  6.538705E-02
34.72  2.967099E-20  6.538705E-02
34.73  2.896403E-20  6.538705E-02
34.74  2.827379E-20  6.538705E-02
34.75  2.759988E-20  6.538705E-02
34.76  2.694192E-20  6.538705E-02
34.77  2.629953E-20  6.538705E-02
34.78  2.567234E-20  6.538705E-02
34.79  2.506000E-20  6.538705E-02
34.80  2.446216E-20  6.538705E-02
34.81  2.387848E-20  6.538705E-02
34.82  2.330863E-20  6.538705E-02
34.83  2.275228E-20  6.538705E-02
34.84  2.220911E-20  6.538705E-02
34.85  2.167881E-20  6.538705E-02
34.86  2.116108E-20  6.538705E-02
34.87  2.065563E-20  6.538705E-02
34.88  2.016217E-20  6.538705E-02
34.89  1.968040E-20  6.538705E-02
34.90  1.921007E-20  6.538705E-02
34.91  1.875090E-20  6.538705E-02
34.92  1.830262E-20  6.538705E-02
34.93  1.786498E-20  6.538705E-02
34.94  1.743773E-20  6.538705E-02
34.95  1.702063E-20  6.538705E-02
34.96  1.661343E-20  6.538705E-02
34.97  1.621590E-20  6.538705E-02
34.98  1.582781E-20  6.538705E-02
34.99  1.544895E-20  6.538705E-02
35.00  1.507909E-20  6.538705E-02
35.01  1.471802E-20  6.538705E-02
35.02  1.436553E-20  6.538705E-02
35.03  1.402143E-20  6.538705E-02
35.04  1.368551E-20  6.538705E-02
35.05  1.335758E-20  6.538705E-02
35.06  1.303745E-20  6.538705E-02
35.07  1.272494E-20  6.538705E-02
35.08  1.241986E-20  6.538705E-02
35.09  1.212205E-20  6.538705E-02
35.10  1.183133E-20  6.538705E-02
35.11  1.154753E-20  6.538705E-02
35.12  1.127049E-20  6.538705E-02
35.13  1.100005E-20  6.538705E-02
35.14  1.073605E-20  6.538705E-02
35.15  1.047834E-20  6.538705E-02
35.16  1.022677E-20  6.538705E-02
35.17  9.981205E-21  6.538705E-02
35.18  9.741490E-21  6.538705E-02
35.19  9.507492E-21  6.538705E-02
35.20  9.279074E-21  6.538705E-02
35.21  9.056106E-21  6.538705E-02
35.22  8.838456E-21  6.538705E-02
35.23  8.626001E-21  6.538705E-02
35.24  8.418616E-21  6.538705E-02
35.25  8.216182E-21  6.538705E-02
35.26  8.018581E-21  6.538705E-02
35.27  7.825699E-21  6.538705E-02
35.28  7.637424E-21  6.538705E-02
35.29  7.453646E-21  6.538705E-02
35.30  7.274259E-21  6.538705E-02
35.31  7.099159E-21  6.538705E-02
35.32  6.928244E-21  6.538705E-02
35.33  6.761415E-21  6.538705E-02
35.34  6.598574E-21  6.538705E-02
35.35  6.439628E-21  6.538705E-02
35.36  6.284483E-21  6.538705E-02
35.37  6.133050E-21  6.538705E-02
35.38  5.985240E-21  6.538705E-02
35.39  5.840968E-21  6.538705E-02
35.40  5.700148E-21  6.538705E-02
35.41  5.562700E-21  6.538705E-02
35.42  5.428543E-21  6.538705E-02
35.43  5.297598E-21  6.538705E-02
35.44  5.169790E-21  6.538705E-02
35.45  5.045044E-21  6.538705E-02
35.46  4.923287E-21  6.538705E-02
35.47  4.804447E-21  6.538705E-02
35.48  4.688456E-21  6.538705E-02
35.49  4.575246E-21  6.538705E-02
35.50  4.464751E-21  6.538705E-02
35.51  4.356905E-21  6.538705E-02
35.52  4.251646E-21  6.538705E-02
35.53  4.148912E-21  6.538705E-02
35.54  4.048643E-21  6.538705E-02
35.55  3.950781E-21  6.538705E-02
35.56  3.855267E-21  6.538705E-02
35.57  3.762047E-21  6.538705E-02
35.58  3.671065E-21  6.538705E-02
35.59  3.582268E-21  6.538705E-02
35.60  3.495604E-21  6.538705E-02
35.61  3.411022E-21  6.538705E-02
35.62  3.328472E-21  6.538705E-02
35.63  3.247906E-21  6.538705E-02
35.64  3.169277E-21  6.538705E-02
35.65  3.092538E-21  6.538705E-02
35.66  3.017644E-21  6.538705E-02
35.67  2.944552E-21  6.538705E-02
35.68  2.873217E-21  6.538705E-02
35.69  2.803599E-21  6.538705E-02
35.70  2.735656E-21  6.538705E-02
35.71  2.669348E-21  6.538705E-02
35.72  2.604636E-21  6.538705E-02
35.73  2.541482E-21  6.538705E-02
35.74  2.479849E-21  6.538705E-02
35.75  2.419700E-21  6.538705E-02
35.76  2.361000E-21  6.538705E-02
35.77  2.303714E-21  6.538705E-02
35.78  2.247809E-21  6.538705E-02
35.79  2.193251E-21  6.538705E-02
35.80  2.140008E-21  6.538705E-02
35.81  2.088048E-21  6.538705E-02
35.82  2.037342E-21  6.538705E-02
35.83  1.987858E-21  6.538705E-02
35.84  1.939568E-21  6.538705E-02
35.85  1.892443E-21  6.538705E-02
35.86  1.846455E-21  6.538705E-02
35.87  1.801577E-21  6.538705E-02
35.88  1.757782E-21  6.538705E-02
35.89  1.715045E-21  6.538705E-02
35.90  1.673340E-21  6.538705E-02
35.91  1.632641E-21  6.538705E-02
35.92  1.592926E-21  6.538705E-02
35.93  1.554171E-21  6.538705E-02
35.94  1.516351E-21  6.538705E-02
35.95  1.479446E-21  6.538705E-02
35.96  1.443433E-21  6.538705E-02
35.97  1.408291E-21  6.538705E-02
35.98  1.373998E-21  6.538705E-02
35.99  1.340534E-21  6.538705E-02
36.00  1.307881E-21  6.538705E-02
36.01  1.276017E-21  6.538705E-02
36.02  1.244924E-21  6.538705E-02
36.03  1.214583E-21  6.538705E-02
36.04  1.184977E-21  6.538705E-02
36.05  1.156088E-21  6.538705E-02
36.06  1.127898E-21  6.538705E-02
36.07  1.100391E-21  6.538705E-02
36.08  1.073550E-21  6.538705E-02
36.09  1.047360E-21  6.538705E-02
36.10  1.021804E-21  6.538705E-02
36.11  9.968674E-22  6.538705E-02
36.12  9.725353E-22  6.538705E-02
36.13  9.487931E-22  6.538705E-02
36.14  9.256266E-22  6.538705E-02
36.15  9.030219E-22  6.538705E-02
36.16  8.809655E-22  6.538705E-02
36.17  8.594442E-22  6.538705E-02
36.18  8.384451E-22  6.538705E-02
36.19  8.179555E-22  6.538705E-02
36.20  7.979634E-22  6.538705E-02
36.21  7.784566E-22  6.538705E-02
36.22  7.594234E-22  6.538705E-02
36.23  7.408524E-22  6.538705E-02
36.24  7.227325E-22  6.538705E-02
36.25  7.050529E-22  6.538705E-02
36.26  6.878028E-22  6.538705E-02
36.27  6.709719E-22  6.538705E-02
36.28  6.545501E-22  6.538705E-02
36.29  6.385275E-22  6.538705E-02
36.30  6.228945E-22  6.538705E-02
36.31  6.076417E-22  6.538705E-02
36.32  5.927598E-22  6.538705E-02
36.33  5.782400E-22  6.538705E-02
36.34  5.640735E-22  6.538705E-02
36.35  5.502517E-22  6.538705E-02
36.36  5.367663E-22  6.538705E-02
36.37  5.236093E-22  6.538705E-02
36.38  5.107725E-22  6.538705E-02
36.39  4.982484E-22  6.538705E-02
36.40  4.860293E-22  6.538705E-02
36.41  4.741079E-22  6.538705E-02
36.42  4.624769E-22  6.538705E-02
36.43  4.511294E-22  6.538705E-02
36.44  4.400584E-22  6.538705E-02
36.45  4.292573E-22  6.538705E-02
36.46  4.187196E-22  6.538705E-02
36.47  4.084388E-22  6.538705E-02
36.48  3.984088E-22  6.538705E-02
36.49  3.886234E-22  6.538705E-02
36.50  3.790768E-22  6.538705E-02
36.51  3.697632E-22  6.538705E-02
36.52  3.606768E-22  6.538705E-02
36.53  3.518123E-22  6.538705E-02
36.54  3.431641E-22  6.538705E-02
36.55  3.347272E-22  6.538705E-02
36.56  3.264963E-22  6.538705E-02
36.57  3.184665E-22  6.538705E-02
36.58  3.106328E-22  6.538705E-02
36.59  3.029906E-22  6.538705E-02
36.60  2.955351E-22  6.538705E-02
36.61  2.882619E-22  6.538705E-02
36.62  2.811665E-22  6.538705E-02
36.63  2.742445E-22  6.538705E-02
36.64  2.674919E-22  6.538705E-02
36.65  2.609044E-22  6.538705E-02
36.66  2.544781E-22  6.538705E-02
36.67  2.482091E-22  6.538705E-02
36.68  2.420934E-22  6.538705E-02
36.69  2.361275E-22  6.538705E-02
36.70  2.303076E-22  6.538705E-02
36.71  2.246302E-22  6.538705E-02
36.72  2.190918E-22  6.538705E-02
36.73  2.136891E-22  6.538705E-02
36.74  2.084188E-22  6.538705E-02
36.75  2.032776E-22  6.538705E-02
36.76  1.982624E-22  6.538705E-02
36.77  1.933701E-22  6.538705E-02
36.78  1.885977E-22  6.538705E-02
36.79  1.839423E-22  6.538705E-02
36.80  1.794011E-22  6.538705E-02
36.81  1.749713E-22  6.538705E-02
36.82  1.706502E-22  6.538705E-02
36.83  1.664350E-22  6.538705E-02
36.84  1.623233E-22  6.538705E-02
36.85  1.583125E-22  6.538705E-02
36.86  1.544002E-22  6.538705E-02
36.87  1.505839E-22  6.538705E-02
36.88  1.468614E-22  6.538705E-02
36.89  1.432302E-22  6.538705E-02
36.90  1.396883E-22  6.538705E-02
36.91  1.362334E-22  6.538705E-02
36.92  1.328633E-22  6.538705E-02
36.93  1.295761E-22  6.538705E-02
36.94  1.263697E-22  6.538705E-02
36.95  1.232422E-22  6.538705E-02
36.96  1.201915E-22  6.538705E-02
36.97  1.172158E-22  6.538705E-02
36.98  1.143134E-22  6.538705E-02
36.99  1.114823E-22  6.538705E-02
37.00  1.087209E-22  6.538705E-02
37.01  1.060275E-22  6.538705E-02
37.02  1.034004E-22  6.538705E-02
37.03  1.008379E-22  6.538705E-02
37.04  9.833851E-23  6.538705E-02
37.05  9.590069E-23  6.538705E-02
37.06  9.352290E-23  6.538705E-02
37.07  9.120369E-23  6.538705E-02
37.08  8.894163E-23  6.538705E-02
37.09  8.673530E-23  6.538705E-02
37.10  8.458336E-23  6.538705E-02
37.11  8.248446E-23  6.538705E-02
37.12  8.043731E-23  6.538705E-02
37.13  7.844064E-23  6.538705E-02
37.14  7.649321E-23  6.538705E-02
37.15  7.459382E-23  6.538705E-02
37.16  7.274129E-23  6.538705E-02
37.17  7.093447E-23  6.538705E-02
37.18  6.917225E-23  6.538705E-02
37.19  6.745352E-23  6.538705E-02
37.20  6.577722E-23  6.538705E-02
37.21  6.414232E-23  6.538705E-02
37.22  6.254778E-23  6.538705E-02
37.23  6.099264E-23  6.538705E-02
37.24  5.947591E-23  6.538705E-02
37.25  5.799666E-23  6.538705E-02
37.26  5.655397E-23  6.538705E-02
37.27  5.514693E-23  6.538705E-02
37.28  5.377467E-23  6.538705E-02
37.29  5.243635E-23  6.538705E-02
37.30  5.113112E-23  6.538705E-02
37.31  4.985817E-23  6.538705E-02
37.32  4.861671E-23  6.538705E-02
37.33  4.740597E-23  6.538705E-02
37.34  4.622518E-23  6.538705E-02
37.35  4.507362E-23  6.538705E-02
37.36  4.395057E-23  6.538705E-02
37.37  4.285532E-23  6.538705E-02
37.38  4.178718E-23  6.538705E-02
37.39  4.074551E-23  6.538705E-02
37.40  3.972963E-23  6.538705E-02
37.41  3.873892E-23  6.538705E-02
37.42  3.777276E-23  6.538705E-02
37.43  3.683054E-23  6.538705E-02
37.44  3.591168E-23  6.538705E-02
37.45  3.501560E-23  6.538705E-02
37.46  3.414173E-23  6.538705E-02
37.47  3.328954E-23  6.538705E-02
37.48  3.245848E-23  6.538705E-02
37.49  3.164803E-23  6.538705E-02
37.50  3.085770E-23  6.538705E-02
37.51  3.008697E-23  6.538705E-02
37.52  2.933538E-23  6.538705E-02
37.53  2.860244E-23  6.538705E-02
37.54  2.788770E-23  6.538705E-02
37.55  2.719071E-23  6.538705E-02
37.56  2.651102E-23  6.538705E-02
37.57  2.584822E-23  6.538705E-02
37.58  2.520189E-23  6.538705E-02
37.59  2.457162E-23  6.538705E-02
37.60  2.395701E-23  6.538705E-02
37.61  2.335767E-23  6.538705E-02
37.62  2.277324E-23  6.538705E-02
37.63  2.220334E-23  6.538705E-02
37.64  2.164760E-23  6.538705E-02
37.65  2.110570E-23  6.538705E-02
37.66  2.057727E-23  6.538705E-02
37.67  2.006199E-23  6.538705E-02
37.68  1.955953E-23  6.538705E-02
37.69  1.906958E-23  6.538705E-02
37.70  1.859182E-23  6.538705E-02
37.71  1.812596E-23  6.538705E-02
37.72  1.767170E-23  6.538705E-02
37.73  1.722875E-23  6.538705E-02
37.74  1.679683E-23  6.538705E-02
37.75  1.637568E-23  6.538705E-02
37.76  1.596502E-23  6.538705E-02
37.77  1.556459E-23  6.538705E-02
37.78  1.517415E-23  6.538705E-02
37.79  1.479343E-23  6.538705E-02
37.80  1.442221E-23  6.538705E-02
37.81  1.406025E-23  6.538705E-02
37.82  1.370732E-23  6.538705E-02
37.83  1.336318E-23  6.538705E-02
37.84  1.302764E-23  6.538705E-02
37.85  1.270047E-23  6.538705E-02
37.86  1.238146E-23  6.538705E-02
37.87  1.207042E-23  6.538705E-02
37.88  1.176714E-23  6.538705E-02
37.89  1.147144E-23  6.538705E-02
37.90  1.118312E-23  6.538705E-02
37.91  1.090200E-23  6.538705E-02
37.92  1.062790E-23  6.538705E-02
37.93  1.036065E-23  6.538705E-02
37.94  1.010009E-23  6.538705E-02
37.95  9.846031E-24  6.538705E-02
37.96  9.598326E-24  6.538705E-02
37.97  9.356815E-24  6.538705E-02
37.98  9.121342E-24  6.538705E-02
37.99  8.891760E-24  6.538705E-02
38.00  8.667920E-24  6.538705E-02
38.01  8.449680E-24  6.538705E-02
38.02  8.236902E-24  6.538705E-02
38.03  8.029448E-24  6.538705E-02
38.04  7.827187E-24  6.538705E-02
38.05  7.629990E-24  6.538705E-02
38.06  7.437730E-24  6.538705E-02
38.07  7.250286E-24  6.538705E-02
38.08  7.067536E-24  6.538705E-02
38.09  6.889364E-24  6.538705E-02
38.10  6.715656E-24  6.538705E-02
38.11  6.546301E-24  6.538705E-02
38.12  6.381191E-24  6.538705E-02
38.13  6.220220E-24  6.538705E-02
38.14  6.063285E-24  6.538705E-02
38.15  5.910284E-24  6.538705E-02
38.16  5.761121E-24  6.538705E-02
38.17  5.615700E-24  6.538705E-02
38.18  5.473926E-24  6.538705E-02
38.19  5.335710E-24  6.538705E-02
38.20  5.200963E-24  6.538705E-02
38.21  5.069598E-24  6.538705E-02
38.22  4.941530E-24  6.538705E-02
38.23  4.816678E-24  6.538705E-02
38.24  4.694962E-24  6.538705E-02
38.25  4.576302E-24  6.538705E-02
38.26  4.460623E-24  6.538705E-02
38.27  4.347850E-24  6.538705E-02
38.28  4.237911E-24  6.538705E-02
38.29  4.130736E-24  6.538705E-02
38.30  4.026254E-24  6.538705E-02
38.31  3.924398E-24  6.538705E-02
38.32  3.825104E-24  6.538705E-02
38.33  3.728307E-24  6.538705E-02
38.34  3.633945E-24  6.538705E-02
38.35  3.541956E-24  6.538705E-02
38.36  3.452282E-24  6.538705E-02
38.37  3.364864E-24  6.538705E-02
38.38  3.279647E-24  6.538705E-02
38.39  3.196574E-24  6.538705E-02
38.40  3.115594E-24  6.538705E-02
38.41  3.036652E-24  6.538705E-02
38.42  2.959698E-24  6.538705E-02
38.43  2.884683E-24  6.538705E-02
38.44  2.811558E-24  6.538705E-02
38.45  2.740275E-24  6.538705E-02
38.46  2.670788E-24  6.538705E-02
38.47  2.603053E-24  6.538705E-02
38.48  2.537025E-24  6.538705E-02
38.49  2.472662E-24  6.538705E-02
38.50  2.409922E-24  6.538705E-02
38.51  2.348765E-24  6.538705E-02
38.52  2.289150E-24  6.538705E-02
38.53  2.231039E-24  6.538705E-02
38.54  2.174395E-24  6.538705E-02
38.55  2.119180E-24  6.538705E-02
38.56  2.065358E-24  6.538705E-02
38.57  2.012896E-24  6.538705E-02
38.58  1.961758E-24  6.538705E-02
38.59  1.911911E-24  6.538705E-02
38.60  1.863323E-24  6.538705E-02
38.61  1.815963E-24  6.538705E-02
38.62  1.769799E-24  6.538705E-02
38.63  1.724802E-24  6.538705E-02
38.64  1.680942E-24  6.538705E-02
38.65  1.638191E-24  6.538705E-02
38.66  1.596520E-24  6.538705E-02
38.67  1.555903E-24  6.538705E-02
38.68  1.516313E-24  6.538705E-02
38.69  1.477725E-24  6.538705E-02
38.70  1.440113E-24  6.538705E-02
38.71  1.403452E-24  6.538705E-02
38.72  1.367719E-24  6.538705E-02
38.73  1.332891E-24  6.538705E-02
38.74  1.298944E-24  6.538705E-02
38.75  1.265856E-24  6.538705E-02
38.76  1.233607E-24  6.538705E-02
38.77  1.202174E-24  6.538705E-02
38.78  1.171537E-24  6.538705E-02
38.79  1.141676E-24  6.538705E-02
38.80  1.112572E-24  6.538705E-02
38.81  1.084206E-24  6.538705E-02
38.82  1.056558E-24  6.538705E-02
38.83  1.029611E-24  6.538705E-02
38.84  1.003348E-24  6.538705E-02
38.85  9.777502E-25  6.538705E-02
38.86  9.528018E-25  6.538705E-02
38.87  9.284862E-25  6.538705E-02
38.88  9.047875E-25  6.538705E-02
38.89  8.816901E-25  6.538705E-02
38.90  8.591789E-25  6.538705E-02
38.91  8.372390E-25  6.538705E-02
38.92  8.158561E-25  6.538705E-02
38.93  7.950160E-25  6.538705E-02
38.94  7.747052E-25  6.538705E-02
38.95  7.549102E-25  6.538705E-02
38.96  7.356180E-25  6.538705E-02
38.97  7.168159E-25  6.538705E-02
38.98  6.984916E-25  6.538705E-02
38.99  6.806329E-25  6.538705E-02
39.00  6.632282E-25  6.538705E-02
39.01  6.462659E-25  6.538705E-02
39.02  6.297349E-25  6.538705E-02
39.03  6.136242E-25  6.538705E-02
39.04  5.979233E-25  6.538705E-02
39.05  5.826218E-25  6.538705E-02
39.06  5.677096E-25  6.538705E-02
39.07  5.531768E-25  6.538705E-02
39.08  5.390138E-25  6.538705E-02
39.09  5.252114E-25  6.538705E-02
39.10  5.117603E-25  6.538705E-02
39.11  4.986517E-25  6.538705E-02
39.12  4.858769E-25  6.538705E-02
39.13  4.734274E-25  6.538705E-02
39.14  4.612951E-25  6.538705E-02
39.15  4.494719E-25  6.538705E-02
39.16  4.379500E-25  6.538705E-02
39.17  4.267216E-25  6.538705E-02
39.18  4.157795E-25  6.538705E-02
39.19  4.051163E-25  6.538705E-02
39.20  3.947251E-25  6.538705E-02
39.21  3.845987E-25  6.538705E-02
39.22  3.747307E-25  6.538705E-02
39.23  3.651144E-25  6.538705E-02
39.24  3.557434E-25  6.538705E-02
39.25  3.466115E-25  6.538705E-02
39.26  3.377127E-25  6.538705E-02
39.27  3.290411E-25  6.538705E-02
39.28  3.205908E-25  6.538705E-02
39.29  3.123562E-25  6.538705E-02
39.30  3.043320E-25  6.538705E-02
39.31  2.965127E-25  6.538705E-02
39.32  2.888931E-25  6.538705E-02
39.33  2.814682E-25  6.538705E-02
39.34  2.742330E-25  6.538705E-02
39.35  2.671827E-25  6.538705E-02
39.36  2.603127E-25  6.538705E-02
39.37  2.536182E-25  6.538705E-02
39.38  2.470950E-25  6.538705E-02
39.39  2.407385E-25  6.538705E-02
39.40  2.345446E-25  6.538705E-02
39.41  2.285092E-25  6.538705E-02
39.42  2.226282E-25  6.538705E-02
39.43  2.168976E-25  6.538705E-02
39.44  2.113137E-25  6.538705E-02
39.45  2.058728E-25  6.538705E-02
39.46  2.005711E-25  6.538705E-02
39.47  1.954052E-25  6.538705E-02
39.48  1.903716E-25  6.538705E-02
39.49  1.854668E-25  6.538705E-02
39.50  1.806878E-25  6.538705E-02
39.51  1.760311E-25  6.538705E-02
39.52  1.714938E-25  6.538705E-02
39.53  1.670728E-25  6.538705E-02
39.54  1.627651E-25  6.538705E-02
39.55  1.585678E-25  6.538705E-02
39.56  1.544781E-25  6.538705E-02
39.57  1.504933E-25  6.538705E-02
39.58  1.466107E-25  6.538705E-02
39.59  1.428277E-25  6.538705E-02
39.60  1.391418E-25  6.538705E-02
39.61  1.355504E-25  6.538705E-02
39.62  1.320512E-25  6.538705E-02
39.63  1.286418E-25  6.538705E-02
39.64  1.253200E-25  6.538705E-02
39.65  1.220834E-25  6.538705E-02
39.66  1.189299E-25  6.538705E-02
39.67  1.158575E-25  6.538705E-02
39.68  1.128639E-25  6.538705E-02
39.69  1.099473E-25  6.538705E-02
39.70  1.071056E-25  6.538705E-02
39.71  1.043369E-25  6.538705E-02
39.72  1.016394E-25  6.538705E-02
39.73  9.901127E-26  6.538705E-02
39.74  9.645068E-26  6.538705E-02
39.75  9.395594E-26  6.538705E-02
39.76  9.152536E-26  6.538705E-02
39.77  8.915730E-26  6.538705E-02
39.78  8.685017E-26  6.538705E-02
39.79  8.460239E-26  6.538705E-02
39.80  8.241246E-26  6.538705E-02
39.81  8.027890E-26  6.538705E-02
39.82  7.820026E-26  6.538705E-02
39.83  7.617514E-26  6.538705E-02
39.84  7.420216E-26  6.538705E-02
39.85  7.228000E-26  6.538705E-02
39.86  7.040734E-26  6.538705E-02
39.87  6.858294E-26  6.538705E-02
39.88  6.680553E-26  6.538705E-02
39.89  6.507394E-26  6.538705E-02
39.90  6.338697E-26  6.538705E-02
39.91  6.174349E-26  6.538705E-02
39.92  6.014238E-26  6.538705E-02
39.93  5.858255E-26  6.538705E-02
39.94  5.706295E-26  6.538705E-02
39.95  5.558255E-26  6.538705E-02
39.96  5.414034E-26  6.538705E-02
39.97  5.273534E-26  6.538705E-02
39.98  5.136660E-26  6.538705E-02
39.99  5.003318E-26  6.538705E-02
40.00  4.873418E-26  6.538705E-02
